timestamp,a_right_backPose,b_right_backPose,c_right_backPose, DELIVERY_BIMANUAL
1.6450217277037847e+18,-5652.0,4916.0,3377.0,1
1.6450217277523261e+18,-5698.0,5038.0,3392.0,1
1.645021727803419e+18,-5693.0,5046.0,3363.0,1
1.6450217278534735e+18,-5669.0,5011.0,3414.0,1
1.6450217278970058e+18,-5758.0,5122.0,3353.0,1
1.6450217279529882e+18,-5126.0,5100.0,3261.0,1
1.6450217280010432e+18,-5106.0,5074.0,3162.0,1
1.645021728054285e+18,-5439.0,5305.0,3488.0,1
1.6450217281019405e+18,-5600.0,5477.0,3631.0,1
1.6450217281547817e+18,-5535.0,5513.0,3403.0,1
1.645021728204367e+18,-5216.0,5713.0,3345.0,1
1.6450217282525082e+18,-5257.0,5888.0,3072.0,1
1.6450217283012751e+18,-5246.0,5800.0,2511.0,1
1.6450217283548385e+18,-5233.0,5787.0,2501.0,1
1.6450217284027215e+18,-5913.0,5919.0,2127.0,1
1.6450217284548616e+18,-6312.0,5805.0,1762.0,1
1.6450217285070725e+18,-6197.0,5681.0,1811.0,1
1.64502172855223e+18,-6333.0,5220.0,1216.0,1
1.6450217285999598e+18,-6819.0,5228.0,926.0,1
1.645021728652925e+18,-6358.0,4627.0,183.0,1
1.6450217287021453e+18,-6804.0,4856.0,-308.0,1
1.645021728753122e+18,-6796.0,4749.0,-526.0,1
1.6450217288070385e+18,-6544.0,4708.0,-631.0,1
1.6450217288548943e+18,-6834.0,4852.0,-663.0,1
1.6450217289080525e+18,-6545.0,4847.0,-733.0,1
1.6450217289524754e+18,-6388.0,4981.0,-810.0,1
1.6450217290063237e+18,-6379.0,5114.0,-951.0,1
1.645021729053211e+18,-6589.0,5287.0,-1094.0,1
1.6450217291072827e+18,-6177.0,5111.0,-1227.0,1
1.645021729158575e+18,-6195.0,5119.0,-1287.0,1
1.6450217292077046e+18,-6333.0,5122.0,-1230.0,1
1.6450217292562762e+18,-6410.0,5194.0,-1151.0,1
1.645021729304813e+18,-6355.0,5214.0,-1163.0,1
1.6450217293523361e+18,-6331.0,5178.0,-1111.0,1
1.6450217294062264e+18,-6375.0,5195.0,-1132.0,1
1.6450217294524196e+18,-6513.0,5363.0,-1179.0,1
1.6450217295069706e+18,-6787.0,5515.0,-1447.0,1
1.6450217295534305e+18,-6441.0,5298.0,-1889.0,1
1.645021729607215e+18,-6175.0,5212.0,-2712.0,1
1.6450217296544146e+18,-5858.0,4920.0,-3709.0,1
1.645021729704596e+18,-4157.0,3687.0,-4537.0,1
1.6450217297532224e+18,-4453.0,3979.0,-5312.0,1
1.6450217298002015e+18,-3867.0,4095.0,-5297.0,1
1.6450217298536115e+18,-3691.0,4707.0,-6341.0,1
1.6450217299080225e+18,-4212.0,4784.0,-6841.0,1
1.645021729955222e+18,-3811.0,4741.0,-8283.0,1
1.6450217300061181e+18,-4455.0,5239.0,-9093.0,1
1.6450217300549148e+18,-4461.0,4516.0,-9513.0,1
1.6450217301075005e+18,-4860.0,3694.0,-8657.0,1
1.6450217301530102e+18,-4804.0,2671.0,-8058.0,1
1.6450217302067564e+18,-5127.0,1518.0,-6807.0,1
1.6450217302527657e+18,-4228.0,147.0,-6255.0,1
1.64502173030622e+18,-4230.0,-363.0,-5692.0,1
1.6450217303551012e+18,-4557.0,-1053.0,-5442.0,1
1.6450217304072957e+18,-3844.0,-2021.0,-5142.0,1
1.6450217304599212e+18,-4049.0,-2981.0,-4820.0,1
1.6450217305031923e+18,-3700.0,-3757.0,-4594.0,1
1.6450217305572209e+18,-3750.0,-4283.0,-4476.0,1
1.6450217306061862e+18,-3498.0,-4465.0,-4918.0,1
1.6450217306585137e+18,-3277.0,-4710.0,-4898.0,1
1.6450217307064927e+18,-3459.0,-5329.0,-4848.0,1
1.645021730758262e+18,-4566.0,-5551.0,-4860.0,1
1.6450217308073528e+18,-3905.0,-6267.0,-4576.0,1
1.6450217308563305e+18,-3222.0,-5977.0,-4283.0,1
1.6450217309077107e+18,-1667.0,-4674.0,-5402.0,1
1.6450217309582205e+18,-690.0,-3711.0,-6565.0,1
1.645021731007768e+18,175.0,-2176.0,-7519.0,1
1.6450217310565217e+18,702.0,-1432.0,-7582.0,1
1.6450217311053138e+18,821.0,-704.0,-7758.0,1
1.645021731157249e+18,1000.0,-322.0,-7662.0,1
1.6450217312039892e+18,923.0,-178.0,-8453.0,1
1.6450217312574477e+18,567.0,-726.0,-8361.0,1
1.6450217313067681e+18,688.0,-1523.0,-7726.0,1
1.6450217313580134e+18,15.0,-1537.0,-7775.0,1
1.6450217314069908e+18,-559.0,-1730.0,-7869.0,1
1.6450217314582897e+18,-547.0,-1662.0,-8024.0,1
1.645021731502953e+18,-323.0,-1555.0,-8331.0,1
1.645021731558565e+18,-27.0,-1594.0,-8209.0,1
1.6450217316036337e+18,849.0,-1074.0,-8251.0,1
1.6450217316571034e+18,1050.0,-973.0,-8384.0,1
1.6450217317038513e+18,913.0,-1154.0,-8085.0,1
1.645021731757613e+18,611.0,-1539.0,-7748.0,1
1.645021731804153e+18,481.0,-1650.0,-8095.0,1
1.645021731858079e+18,-179.0,-1229.0,-8304.0,1
1.645021731901834e+18,207.0,-1362.0,-8179.0,1
1.6450217319581402e+18,-147.0,-1409.0,-7983.0,1
1.645021732008718e+18,355.0,-1678.0,-8013.0,1
1.6450217320583903e+18,57.0,-1538.0,-8088.0,1
1.6450217321089257e+18,257.0,-1293.0,-8391.0,1
1.6450217321579238e+18,-893.0,-647.0,-8388.0,1
1.6450217322098898e+18,-549.0,-635.0,-8182.0,1
1.6450217322588936e+18,-48.0,-1023.0,-8176.0,1
1.6450217323117007e+18,-101.0,-892.0,-8072.0,1
1.6450217323576335e+18,220.0,-879.0,-8198.0,1
1.645021732406688e+18,323.0,-1133.0,-8104.0,1
1.6450217324551703e+18,-115.0,-1145.0,-7933.0,1
1.6450217325074737e+18,-1.0,-1107.0,-8102.0,1
1.6450217325584474e+18,-199.0,-1334.0,-8145.0,1
1.6450217326117066e+18,-100.0,-1204.0,-8363.0,1
1.6450217326575101e+18,-397.0,-1250.0,-7935.0,1
1.6450217327103905e+18,-122.0,-1181.0,-8139.0,1
1.6450217327578473e+18,-477.0,-823.0,-8065.0,1
1.645021732813024e+18,-247.0,-682.0,-8278.0,1
1.6450217328602496e+18,-503.0,-530.0,-8440.0,1
1.6450217329103365e+18,-280.0,-269.0,-8693.0,1
1.645021732956646e+18,466.0,-556.0,-8148.0,1
1.6450217330081974e+18,69.0,-229.0,-8155.0,1
1.6450217330587013e+18,-501.0,285.0,-8460.0,1
1.6450217331079357e+18,-334.0,-419.0,-7764.0,1
1.6450217331605878e+18,-212.0,-250.0,-7861.0,1
1.645021733208203e+18,-351.0,-125.0,-8323.0,1
1.645021733258838e+18,-279.0,-532.0,-8380.0,1
1.6450217333081198e+18,-493.0,-1179.0,-8079.0,1
1.645021733355279e+18,-467.0,-1305.0,-8293.0,1
1.645021733407655e+18,-1371.0,-1294.0,-8041.0,1
1.6450217334572636e+18,-1793.0,-1145.0,-8090.0,1
1.6450217335114688e+18,-1494.0,-1154.0,-7639.0,1
1.6450217335602813e+18,-1385.0,-865.0,-7731.0,1
1.6450217336078356e+18,-815.0,-166.0,-8630.0,1
1.6450217336607153e+18,-39.0,-576.0,-8621.0,1
1.6450217337080443e+18,-468.0,-718.0,-8072.0,1
1.645021733760951e+18,-258.0,-604.0,-8057.0,1
1.645021733808947e+18,-752.0,-78.0,-8538.0,1
1.6450217338623828e+18,-1179.0,12.0,-8452.0,1
1.6450217339107784e+18,-1108.0,-644.0,-8122.0,1
1.6450217339627274e+18,-720.0,-1290.0,-7849.0,1
1.6450217340108132e+18,-1170.0,-1060.0,-8016.0,1
1.645021734061937e+18,-1856.0,-1260.0,-7914.0,1
1.645021734110577e+18,-2936.0,-1410.0,-7237.0,1
1.6450217341595287e+18,-2316.0,-2557.0,-6302.0,1
1.645021734211118e+18,-2005.0,-3552.0,-5727.0,1
1.6450217342621466e+18,-2460.0,-3595.0,-6284.0,1
1.6450217343155272e+18,-1427.0,-4102.0,-7263.0,1
1.6450217343619638e+18,-692.0,-4799.0,-7587.0,1
1.6450217344106294e+18,77.0,-3277.0,-9858.0,1
1.645021734460869e+18,-627.0,-4179.0,-10074.0,1
1.6450217345082248e+18,-1606.0,-5047.0,-8327.0,1
1.645021734562092e+18,-3113.0,-6555.0,-5220.0,1
1.6450217346117437e+18,-1283.0,-5534.0,-4930.0,1
1.6450217346618166e+18,-1600.0,-3268.0,-6405.0,1
1.6450217347103977e+18,-1025.0,-2589.0,-6919.0,1
1.6450217347557903e+18,-842.0,-327.0,-7804.0,1
1.6450217348101716e+18,34.0,-611.0,-7608.0,1
1.6450217348619592e+18,916.0,-707.0,-7685.0,1
1.6450217349104438e+18,1226.0,-208.0,-8339.0,1
1.6450217349629926e+18,842.0,-193.0,-8136.0,1
1.6450217350081004e+18,1114.0,-774.0,-7665.0,1
1.6450217350650913e+18,1560.0,-982.0,-7992.0,1
1.6450217351112381e+18,1531.0,-680.0,-8394.0,1
1.6450217351580672e+18,1934.0,-932.0,-8339.0,1
1.645021735215835e+18,1579.0,-803.0,-7655.0,1
1.6450217352598075e+18,1678.0,-489.0,-7848.0,1
1.6450217353149123e+18,1756.0,-417.0,-7960.0,1
1.645021735360869e+18,2229.0,-456.0,-8130.0,1
1.6450217354132347e+18,2136.0,-483.0,-7786.0,1
1.6450217354599498e+18,1968.0,-495.0,-7658.0,1
1.6450217355164106e+18,2426.0,-752.0,-7813.0,1
1.6450217355628262e+18,2164.0,-594.0,-7856.0,1
1.6450217356088673e+18,2033.0,-294.0,-7707.0,1
1.645021735657805e+18,2278.0,-352.0,-7643.0,1
1.6450217357152374e+18,2491.0,-518.0,-7780.0,1
1.6450217357614188e+18,2425.0,-627.0,-7878.0,1
1.645021735814527e+18,2194.0,-718.0,-7767.0,1
1.6450217358609398e+18,2213.0,-796.0,-7778.0,1
1.6450217359117356e+18,2154.0,-836.0,-7706.0,1
1.6450217359606019e+18,2098.0,-982.0,-7891.0,1
1.64502173601571e+18,2216.0,-968.0,-8301.0,1
1.6450217360604974e+18,1926.0,-703.0,-8234.0,1
1.645021736111555e+18,1457.0,-614.0,-8023.0,1
1.6450217361606234e+18,1599.0,-671.0,-8358.0,1
1.645021736212317e+18,1290.0,-1054.0,-8493.0,1
1.6450217362622513e+18,867.0,-2701.0,-6593.0,1
1.6450217363161014e+18,262.0,-4905.0,-4182.0,1
1.6450217363618964e+18,-315.0,-4164.0,-5366.0,1
1.645021736413244e+18,1443.0,-4082.0,-7131.0,1
1.6450217364598236e+18,2896.0,-3000.0,-9380.0,1
1.6450217365155791e+18,2934.0,-2637.0,-10751.0,1
1.645021736560219e+18,1448.0,-2792.0,-10382.0,1
1.645021736612718e+18,657.0,-3958.0,-8657.0,1
1.6450217366647278e+18,-158.0,-4983.0,-6156.0,1
1.645021736715528e+18,-1411.0,-3002.0,-6209.0,1
1.6450217367621466e+18,-1797.0,-2844.0,-6538.0,1
1.645021736811961e+18,-1260.0,-2198.0,-7333.0,1
1.6450217368663736e+18,-455.0,-1332.0,-8521.0,1
1.6450217369143345e+18,219.0,-2039.0,-7709.0,1
1.6450217369664097e+18,716.0,-1155.0,-7738.0,1
1.645021737017881e+18,1774.0,-796.0,-7852.0,1
1.645021737066873e+18,1001.0,-43.0,-7912.0,1
1.6450217371131615e+18,1013.0,501.0,-7771.0,1
1.6450217371646513e+18,1296.0,1005.0,-8265.0,1
1.6450217372119706e+18,1500.0,734.0,-8028.0,1
1.6450217372665377e+18,1323.0,692.0,-7946.0,1
1.6450217373111165e+18,927.0,860.0,-7819.0,1
1.6450217373662364e+18,371.0,1585.0,-8501.0,1
1.6450217374106785e+18,-219.0,1604.0,-8226.0,1
1.6450217374669112e+18,-359.0,1411.0,-7970.0,1
1.6450217375113684e+18,-448.0,1133.0,-7770.0,1
1.6450217375676995e+18,-883.0,1448.0,-7995.0,1
1.6450217376165501e+18,-1797.0,1900.0,-8053.0,1
1.6450217376670467e+18,-1886.0,1844.0,-8075.0,1
1.64502173771128e+18,-1895.0,1611.0,-7796.0,1
1.645021737765494e+18,-1971.0,1324.0,-7587.0,1
1.6450217378099942e+18,-1550.0,1056.0,-7848.0,1
1.6450217378645796e+18,-1703.0,1056.0,-8223.0,1
1.6450217379135186e+18,-1833.0,715.0,-8155.0,1
1.645021737967024e+18,-3179.0,1128.0,-7854.0,1
1.6450217380121925e+18,-2925.0,1211.0,-7780.0,1
1.6450217380665562e+18,-2177.0,1160.0,-8129.0,1
1.6450217381156764e+18,-1835.0,1287.0,-8049.0,1
1.6450217381645804e+18,-1211.0,867.0,-7890.0,1
1.6450217382125926e+18,-56.0,32.0,-7944.0,1
1.645021738266384e+18,-143.0,-21.0,-8022.0,1
1.6450217383115945e+18,-467.0,154.0,-8055.0,1
1.645021738364377e+18,-662.0,430.0,-8278.0,1
1.6450217384185196e+18,-1212.0,597.0,-8264.0,1
1.6450217384671452e+18,-1666.0,361.0,-8063.0,1
1.645021738516782e+18,-1992.0,218.0,-8047.0,1
1.6450217385646364e+18,-2043.0,366.0,-8028.0,1
1.6450217386183416e+18,-1936.0,457.0,-7935.0,1
1.6450217386672335e+18,-2080.0,669.0,-8260.0,1
1.6450217387363643e+18,-1988.0,678.0,-8313.0,1
1.6450217387660918e+18,-2070.0,168.0,-7762.0,1
1.645021738818919e+18,-1473.0,-1420.0,-4282.0,1
1.64502173887463e+18,-2472.0,-3110.0,-3780.0,1
1.6450217389166372e+18,-1661.0,-4263.0,-5040.0,1
1.6450217389677335e+18,-1225.0,-3963.0,-8048.0,1
1.645021739016357e+18,-1463.0,-3302.0,-11407.0,1
1.6450217390656748e+18,-1375.0,-4026.0,-9969.0,1
1.6450217391192776e+18,-2877.0,-2818.0,-7521.0,1
1.6450217391646712e+18,-1813.0,-3381.0,-7872.0,1
1.6450217392197658e+18,-1627.0,-3536.0,-8174.0,1
1.6450217392657352e+18,-2778.0,-2485.0,-7327.0,1
1.6450217393170806e+18,-3111.0,-3032.0,-6294.0,1
1.6450217393630484e+18,-4265.0,-3337.0,-5576.0,1
1.645021922099604e+18,-8781.0,-170.0,-1887.0,1
1.6450219221442816e+18,-8537.0,-568.0,-2058.0,1
1.645021922195646e+18,-8334.0,-889.0,-2152.0,1
1.6450219222449162e+18,-7924.0,-1387.0,-2218.0,1
1.6450219223007393e+18,-7406.0,-1917.0,-2475.0,1
1.6450219223456868e+18,-7372.0,-2296.0,-2638.0,1
1.6450219223996334e+18,-7242.0,-2866.0,-2832.0,1
1.6450219224447055e+18,-6926.0,-3229.0,-3435.0,1
1.6450219224961661e+18,-6526.0,-3537.0,-3705.0,1
1.6450219225460076e+18,-6038.0,-3811.0,-4003.0,1
1.6450219225945467e+18,-5472.0,-4582.0,-4279.0,1
1.6450219226503734e+18,-4215.0,-4975.0,-4198.0,1
1.6450219226965875e+18,-3195.0,-4999.0,-4514.0,1
1.6450219227499395e+18,-2757.0,-4653.0,-5231.0,1
1.64502192279431e+18,-1736.0,-4458.0,-5253.0,1
1.6450219228477967e+18,-1398.0,-4109.0,-5534.0,1
1.6450219228956774e+18,-1338.0,-3633.0,-6016.0,1
1.6450219229449062e+18,-377.0,-3576.0,-6558.0,1
1.6450219229967242e+18,-156.0,-3647.0,-6977.0,1
1.645021923049726e+18,-533.0,-3614.0,-7558.0,1
1.64502192309701e+18,-546.0,-4310.0,-7304.0,1
1.645021923150203e+18,-285.0,-4940.0,-7885.0,1
1.645021923197705e+18,487.0,-5051.0,-6975.0,1
1.64502192324898e+18,1098.0,-5325.0,-6527.0,1
1.645021923296084e+18,852.0,-4817.0,-6685.0,1
1.6450219233498243e+18,555.0,-4676.0,-6381.0,1
1.6450219233970962e+18,964.0,-4883.0,-6301.0,1
1.6450219234501466e+18,670.0,-5109.0,-6486.0,1
1.6450219234969702e+18,1186.0,-4929.0,-6519.0,1
1.6450219235538427e+18,588.0,-4892.0,-6315.0,1
1.6450219235977124e+18,973.0,-4835.0,-6278.0,1
1.6450219236493647e+18,1178.0,-5036.0,-6433.0,1
1.6450219236967526e+18,1174.0,-5228.0,-6539.0,1
1.6450219237490844e+18,1134.0,-5207.0,-6298.0,1
1.6450219237938317e+18,983.0,-5155.0,-6197.0,1
1.6450219238514232e+18,1107.0,-5384.0,-6183.0,1
1.6450219238974172e+18,978.0,-5323.0,-6267.0,1
1.6450219239497577e+18,1031.0,-5384.0,-6174.0,1
1.6450219239955343e+18,1194.0,-5215.0,-5975.0,1
1.645021924051504e+18,1274.0,-5378.0,-5922.0,1
1.645021924098594e+18,1251.0,-5408.0,-5944.0,1
1.645021924151536e+18,1237.0,-5659.0,-5781.0,1
1.6450219241963515e+18,1587.0,-5657.0,-5756.0,1
1.645021924250273e+18,1478.0,-5622.0,-5667.0,1
1.6450219243044652e+18,1579.0,-5662.0,-5712.0,1
1.6450219243462927e+18,1600.0,-5704.0,-5770.0,1
1.645021924401083e+18,1383.0,-5751.0,-5725.0,1
1.6450219244504266e+18,1474.0,-5917.0,-5706.0,1
1.6450219245017172e+18,1547.0,-5963.0,-5550.0,1
1.6450219245496968e+18,1507.0,-6125.0,-5641.0,1
1.645021924601264e+18,1546.0,-6220.0,-5495.0,1
1.6450219246506952e+18,1469.0,-6410.0,-5506.0,1
1.6450219246997747e+18,1221.0,-6337.0,-5653.0,1
1.645021924750502e+18,1480.0,-6361.0,-5648.0,1
1.6450219248003013e+18,1495.0,-6771.0,-5746.0,1
1.645021924850342e+18,1746.0,-6860.0,-5785.0,1
1.6450219248999368e+18,2097.0,-6693.0,-5627.0,1
1.6450219249513746e+18,2136.0,-6354.0,-5112.0,1
1.6450219250011994e+18,2239.0,-5944.0,-5147.0,1
1.6450219250463716e+18,2670.0,-5210.0,-4855.0,1
1.6450219251000876e+18,2669.0,-4556.0,-4207.0,1
1.6450219251465137e+18,2851.0,-4262.0,-4019.0,1
1.6450219252005097e+18,2457.0,-4538.0,-3684.0,1
1.645021925247718e+18,2344.0,-4929.0,-3633.0,1
1.6450219253024904e+18,2314.0,-5286.0,-3756.0,1
1.6450219253495764e+18,1074.0,-4883.0,-4192.0,1
1.6450219254014548e+18,418.0,-4663.0,-3905.0,1
1.6450219254513231e+18,-1185.0,-3378.0,-4210.0,1
1.6450219255022203e+18,-2821.0,-2148.0,-5049.0,1
1.6450219255491556e+18,-5798.0,-2245.0,-5108.0,1
1.6450219255968105e+18,-6927.0,-2645.0,-4997.0,1
